modelo;NINS;PACI;PDES;KSTA;MAERR;RAERR;RMSERR;RRSERR;Nada_TPRA;Nada_FPRA;Nada_TNRA;Nada_FNRA;Nada_PREC;Nada_RCALL;Nada_FMEA;Nada_MCC;Nada_ROCA;Nada_PRCA;Poco_TPRA;Poco_FPRA;Poco_TNRA;Poco_FNRA;Poco_PREC;Poco_RCALL;Poco_FMEA;Poco_MCC;Poco_ROCA;Poco_PRCA;Medio_TPRA;Medio_FPRA;Medio_TNRA;Medio_FNRA;Medio_PREC;Medio_RCALL;Medio_FMEA;Medio_MCC;Medio_ROCA;Medio_PRCA;Mucho_TPRA;Mucho_FPRA;Mucho_TNRA;Mucho_FNRA;Mucho_PREC;Mucho_RCALL;Mucho_FMEA;Mucho_MCC;Mucho_ROCA;Mucho_PRCA;tipo_evaluacion;producto_evaluado;
weka.classifiers.functions.Logistic;60.00;98.33;1.67;0.93;0.01;6.62;0.10;37.72;0.98;0.00;1.00;0.02;1.00;0.98;0.99;0.93;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.02;0.98;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.functions.MultilayerPerceptron;60.00;100.00;0.00;1.00;0.02;14.60;0.08;30.01;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.functions.SimpleLogistic;60.00;100.00;0.00;1.00;0.01;8.71;0.06;20.97;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.functions.SMO;60.00;86.67;13.33;0.00;0.25;150.00;0.32;115.78;1.00;1.00;0.00;0.00;0.87;1.00;0.93;0.00;0.50;0.87;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.13;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.rules.OneR;60.00;88.33;11.67;0.31;0.08;46.32;0.28;100.27;0.98;0.75;0.25;0.02;0.89;0.98;0.94;0.36;0.62;0.89;0.25;0.02;0.98;0.75;0.67;0.25;0.36;0.36;0.62;0.27;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.rules.DecisionTable;60.00;93.33;6.67;0.76;0.10;60.90;0.18;63.78;0.92;0.00;1.00;0.08;1.00;0.92;0.96;0.78;0.96;0.99;1.00;0.08;0.92;0.00;0.67;1.00;0.80;0.78;0.98;0.80;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.rules.JRip;60.00;100.00;0.00;1.00;0.00;2.65;0.02;7.58;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.rules.PART;60.00;98.33;1.67;0.92;0.01;7.94;0.11;38.65;1.00;0.13;0.88;0.00;0.98;1.00;0.99;0.93;0.94;0.98;0.88;0.00;1.00;0.13;1.00;0.88;0.93;0.93;0.94;0.89;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.rules.ZeroR;60.00;86.67;13.33;0.00;0.20;119.12;0.29;102.62;1.00;1.00;0.00;0.00;0.87;1.00;0.93;0.00;0.50;0.87;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.13;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.trees.DecisionStump;60.00;86.67;13.33;0.00;0.09;51.03;0.20;73.62;1.00;1.00;0.00;0.00;0.87;1.00;0.93;0.00;0.93;0.98;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.93;0.53;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.trees.J48;60.00;100.00;0.00;1.00;0.01;3.09;0.02;6.68;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.trees.LMT;60.00;100.00;0.00;1.00;0.01;8.71;0.06;20.97;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.trees.RandomForest;60.00;100.00;0.00;1.00;0.02;13.90;0.05;18.15;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.trees.RandomTree;60.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.trees.REPTree;60.00;95.00;5.00;0.81;0.05;32.38;0.16;56.73;0.94;0.00;1.00;0.06;1.00;0.94;0.97;0.83;0.97;0.99;1.00;0.06;0.94;0.00;0.73;1.00;0.84;0.83;0.97;0.73;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;NaN;NaN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/553.csv;
weka.classifiers.bayes.BayesNet;60.00;93.33;6.67;0.71;0.08;42.86;0.21;68.33;0.93;0.00;1.00;0.07;1.00;0.93;0.96;0.75;0.96;0.99;1.00;0.07;0.93;0.00;0.60;1.00;0.75;0.75;0.96;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.bayes.NaiveBayes;60.00;100.00;0.00;1.00;0.00;0.45;0.00;0.88;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.bayes.NaiveBayesUpdateable;60.00;100.00;0.00;1.00;0.00;0.45;0.00;0.88;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.functions.Logistic;60.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.functions.MultilayerPerceptron;60.00;96.67;3.33;0.84;0.03;13.19;0.10;32.92;0.96;0.00;1.00;0.04;1.00;0.96;0.98;0.85;1.00;1.00;1.00;0.04;0.96;0.00;0.75;1.00;0.86;0.85;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.functions.SimpleLogistic;60.00;100.00;0.00;1.00;0.04;18.86;0.07;23.89;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.functions.SMO;60.00;90.00;10.00;0.00;0.10;52.54;0.32;105.31;1.00;1.00;0.00;0.00;0.90;1.00;0.95;0.00;0.50;0.90;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.rules.OneR;60.00;93.33;6.67;0.71;0.07;35.03;0.26;85.99;0.93;0.00;1.00;0.07;1.00;0.93;0.96;0.75;0.96;0.99;1.00;0.07;0.93;0.00;0.60;1.00;0.75;0.75;0.96;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.rules.DecisionTable;60.00;100.00;0.00;1.00;0.05;28.20;0.07;22.69;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.rules.JRip;60.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.rules.PART;60.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.rules.ZeroR;60.00;90.00;10.00;0.00;0.20;107.37;0.30;100.42;1.00;1.00;0.00;0.00;0.90;1.00;0.95;0.00;0.50;0.90;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.trees.DecisionStump;60.00;93.33;6.67;0.71;0.08;39.70;0.21;69.03;0.93;0.00;1.00;0.07;1.00;0.93;0.96;0.75;0.96;0.99;1.00;0.07;0.93;0.00;0.60;1.00;0.75;0.75;0.96;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.trees.J48;60.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.trees.LMT;60.00;100.00;0.00;1.00;0.04;18.86;0.07;23.89;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.trees.RandomForest;60.00;100.00;0.00;1.00;0.03;16.81;0.06;20.57;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.trees.RandomTree;60.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.trees.REPTree;60.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/5597.csv;
weka.classifiers.bayes.BayesNet;60.00;88.33;11.67;0.76;0.15;46.14;0.28;70.81;0.85;0.00;1.00;0.15;1.00;0.85;0.92;0.81;0.92;0.95;1.00;0.18;0.83;0.00;0.74;1.00;0.85;0.78;0.92;0.77;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.69;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.bayes.NaiveBayes;60.00;70.00;30.00;0.26;0.19;58.61;0.41;102.91;0.90;0.67;0.33;0.10;0.71;0.90;0.80;0.28;0.90;0.96;0.35;0.10;0.90;0.65;0.64;0.35;0.45;0.30;0.91;0.80;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.bayes.NaiveBayesUpdateable;60.00;70.00;30.00;0.26;0.19;58.61;0.41;102.91;0.90;0.67;0.33;0.10;0.71;0.90;0.80;0.28;0.90;0.96;0.35;0.10;0.90;0.65;0.64;0.35;0.45;0.30;0.91;0.80;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.functions.Logistic;60.00;88.33;11.67;0.75;0.08;24.53;0.28;70.72;0.90;0.10;0.90;0.10;0.95;0.90;0.92;0.79;0.92;0.95;0.90;0.13;0.88;0.10;0.78;0.90;0.84;0.75;0.91;0.74;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.93;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.functions.MultilayerPerceptron;60.00;86.67;13.33;0.71;0.10;31.91;0.26;67.13;0.90;0.14;0.86;0.10;0.92;0.90;0.91;0.75;0.95;0.97;0.85;0.13;0.88;0.15;0.77;0.85;0.81;0.71;0.93;0.85;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.93;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.functions.SimpleLogistic;60.00;90.00;10.00;0.79;0.08;25.51;0.24;60.16;0.92;0.14;0.86;0.08;0.92;0.92;0.92;0.78;0.94;0.97;0.85;0.08;0.93;0.15;0.85;0.85;0.85;0.78;0.94;0.81;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.functions.SMO;60.00;68.33;31.67;0.15;0.30;93.44;0.38;97.60;0.97;0.86;0.14;0.03;0.68;0.97;0.80;0.22;0.56;0.68;0.15;0.03;0.98;0.85;0.75;0.15;0.25;0.24;0.56;0.40;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.rules.OneR;60.00;86.67;13.33;0.71;0.09;28.03;0.30;75.60;0.92;0.19;0.81;0.08;0.90;0.92;0.91;0.74;0.87;0.88;0.80;0.10;0.90;0.20;0.80;0.80;0.80;0.70;0.85;0.71;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.rules.DecisionTable;60.00;90.00;10.00;0.79;0.14;43.14;0.24;59.96;0.87;0.00;1.00;0.13;1.00;0.87;0.93;0.84;0.94;0.96;1.00;0.15;0.85;0.00;0.77;1.00;0.87;0.81;0.93;0.77;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.79;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.rules.JRip;60.00;91.67;8.33;0.81;0.07;21.02;0.23;59.42;1.00;0.19;0.81;0.00;0.91;1.00;0.95;0.86;0.90;0.91;0.80;0.03;0.98;0.20;0.94;0.80;0.86;0.81;0.89;0.82;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.86;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.rules.PART;60.00;91.67;8.33;0.81;0.07;21.02;0.23;59.42;1.00;0.19;0.81;0.00;0.91;1.00;0.95;0.86;0.90;0.91;0.80;0.03;0.98;0.20;0.94;0.80;0.86;0.81;0.89;0.82;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.86;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.rules.ZeroR;60.00;65.00;35.00;0.00;0.28;87.18;0.42;105.95;1.00;1.00;0.00;0.00;0.65;1.00;0.79;0.00;0.50;0.65;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.33;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.trees.DecisionStump;60.00;90.00;10.00;0.79;0.11;35.59;0.23;58.73;0.87;0.00;1.00;0.13;1.00;0.87;0.93;0.84;0.94;0.96;1.00;0.15;0.85;0.00;0.77;1.00;0.87;0.81;0.93;0.77;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.79;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.trees.J48;60.00;91.67;8.33;0.81;0.07;21.02;0.23;59.42;1.00;0.19;0.81;0.00;0.91;1.00;0.95;0.86;0.90;0.91;0.80;0.03;0.98;0.20;0.94;0.80;0.86;0.81;0.89;0.82;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.86;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.trees.LMT;60.00;93.33;6.67;0.85;0.05;15.22;0.21;54.23;1.00;0.19;0.81;0.00;0.91;1.00;0.95;0.86;0.95;0.96;0.80;0.00;1.00;0.20;1.00;0.80;0.89;0.85;0.94;0.94;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.trees.RandomForest;60.00;93.33;6.67;0.85;0.11;33.88;0.22;54.79;0.97;0.10;0.90;0.03;0.95;0.97;0.96;0.89;0.98;0.99;0.90;0.05;0.95;0.10;0.90;0.90;0.90;0.85;0.98;0.96;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.96;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.trees.RandomTree;60.00;95.00;5.00;0.89;0.03;10.51;0.18;46.30;1.00;0.14;0.86;0.00;0.93;1.00;0.96;0.89;0.93;0.93;0.85;0.00;1.00;0.15;1.00;0.85;0.92;0.89;0.93;0.90;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.trees.REPTree;60.00;86.67;13.33;0.71;0.12;38.53;0.28;72.01;0.92;0.19;0.81;0.08;0.90;0.92;0.91;0.74;0.87;0.88;0.80;0.10;0.90;0.20;0.80;0.80;0.80;0.70;0.85;0.71;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.84;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;split;KPI/SEMANAL/561.csv;
weka.classifiers.bayes.BayesNet;60.00;91.67;8.33;0.87;0.07;21.55;0.19;49.57;0.93;0.00;1.00;0.07;1.00;0.93;0.97;0.96;0.95;0.95;0.94;0.04;0.96;0.06;0.97;0.94;0.95;0.90;0.96;0.94;0.91;0.06;0.94;0.09;0.77;0.91;0.83;0.80;0.97;0.87;0.50;0.02;0.98;0.50;0.50;0.50;0.50;0.48;0.98;0.75;split;KPI/SEMANAL/562.csv;
weka.classifiers.bayes.NaiveBayes;60.00;85.00;15.00;0.74;0.07;23.72;0.25;64.82;0.80;0.00;1.00;0.20;1.00;0.80;0.89;0.87;0.97;0.96;1.00;0.29;0.71;0.00;0.80;1.00;0.89;0.76;0.95;0.91;0.55;0.02;0.98;0.45;0.86;0.55;0.67;0.63;0.97;0.78;0.50;0.00;1.00;0.50;1.00;0.50;0.67;0.70;0.99;0.83;split;KPI/SEMANAL/562.csv;
weka.classifiers.bayes.NaiveBayesUpdateable;60.00;85.00;15.00;0.74;0.07;23.72;0.25;64.82;0.80;0.00;1.00;0.20;1.00;0.80;0.89;0.87;0.97;0.96;1.00;0.29;0.71;0.00;0.80;1.00;0.89;0.76;0.95;0.91;0.55;0.02;0.98;0.45;0.86;0.55;0.67;0.63;0.97;0.78;0.50;0.00;1.00;0.50;1.00;0.50;0.67;0.70;0.99;0.83;split;KPI/SEMANAL/562.csv;
weka.classifiers.functions.Logistic;60.00;81.67;18.33;0.70;0.09;28.97;0.30;76.25;0.67;0.02;0.98;0.33;0.91;0.67;0.77;0.72;0.92;0.83;0.88;0.21;0.79;0.13;0.82;0.88;0.85;0.67;0.84;0.80;0.82;0.06;0.94;0.18;0.75;0.82;0.78;0.73;0.88;0.70;1.00;0.02;0.98;0.00;0.67;1.00;0.80;0.81;0.99;0.67;split;KPI/SEMANAL/562.csv;
weka.classifiers.functions.MultilayerPerceptron;60.00;73.33;26.67;0.52;0.10;32.25;0.25;62.89;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.96;0.94;1.00;0.54;0.46;0.00;0.68;1.00;0.81;0.56;0.96;0.93;0.91;0.00;1.00;0.09;1.00;0.91;0.95;0.94;0.99;0.98;1.00;0.02;0.98;0.00;0.67;1.00;0.80;0.81;0.98;0.58;split;KPI/SEMANAL/562.csv;
weka.classifiers.functions.SimpleLogistic;60.00;83.33;16.67;0.72;0.11;35.66;0.24;61.39;0.80;0.00;1.00;0.20;1.00;0.80;0.89;0.87;0.98;0.97;0.97;0.25;0.75;0.03;0.82;0.97;0.89;0.74;0.95;0.93;0.55;0.04;0.96;0.45;0.75;0.55;0.63;0.57;0.88;0.80;0.50;0.02;0.98;0.50;0.50;0.50;0.50;0.48;0.98;0.58;split;KPI/SEMANAL/562.csv;
weka.classifiers.functions.SMO;60.00;66.67;33.33;0.36;0.28;89.11;0.36;90.38;0.20;0.00;1.00;0.80;1.00;0.20;0.33;0.40;0.90;0.68;1.00;0.68;0.32;0.00;0.63;1.00;0.77;0.45;0.66;0.63;0.27;0.00;1.00;0.73;1.00;0.27;0.43;0.48;0.80;0.48;1.00;0.02;0.98;0.00;0.67;1.00;0.80;0.81;0.99;0.67;split;KPI/SEMANAL/562.csv;
weka.classifiers.rules.OneR;60.00;91.67;8.33;0.87;0.04;13.30;0.20;51.90;0.93;0.00;1.00;0.07;1.00;0.93;0.97;0.96;0.97;0.95;0.94;0.04;0.96;0.06;0.97;0.94;0.95;0.90;0.95;0.94;1.00;0.08;0.92;0.00;0.73;1.00;0.85;0.82;0.96;0.73;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.03;split;KPI/SEMANAL/562.csv;
